;;;Date_deces_Cim10#Annee;Cause_deces#Causes_de_deces_alphabetique;Lieu_domicile#commune;Nb_deces_standardises
;;;2023;Maladie hypertensive;97304 - Kourou;330,66
;;;2023;Maladies vasculaires cérébrales;97304 - Kourou;279,30
;;;2023;Sida;97304 - Kourou;23,32
;;;2023;Alzheimer;97305 - Macouria;96,33
;;;2023;Asthme;97305 - Macouria;0,00
;;;2023;Cancer de la prostate;97305 - Macouria;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97305 - Macouria;163,44
;;;2023;Cancer du côlon-rectum;97305 - Macouria;96,33
;;;2023;Cancer du sein;97305 - Macouria;0,00
;;;2023;Cardiopathies ischémiques;97305 - Macouria;37,70
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97305 - Macouria;140,96
;;;2023;Diabète;97305 - Macouria;163,44
;;;2023;Maladie chronique du foie;97305 - Macouria;0,00
;;;2023;Maladie de Parkinson;97305 - Macouria;0,00
;;;2023;Maladie hypertensive;97305 - Macouria;151,87
;;;2023;Maladies vasculaires cérébrales;97305 - Macouria;143,59
;;;2023;Sida;97305 - Macouria;26,57
;;;2023;Alzheimer;97306 - Mana;165,60
;;;2023;Asthme;97306 - Mana;0,00
;;;2023;Cancer de la prostate;97306 - Mana;160,82
;;;2023;Cancer de la trachée, des bronches et du poumon;97306 - Mana;0,00
;;;2023;Cancer du côlon-rectum;97306 - Mana;0,00
;;;2023;Cancer du sein;97306 - Mana;59,35
;;;2023;Cardiopathies ischémiques;97306 - Mana;56,36
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97306 - Mana;29,94
;;;2023;Diabète;97306 - Mana;220,82
;;;2023;Maladie chronique du foie;97306 - Mana;138,21
;;;2023;Maladie de Parkinson;97306 - Mana;160,82
;;;2023;Maladie hypertensive;97306 - Mana;354,75
;;;2023;Maladies vasculaires cérébrales;97306 - Mana;185,12
;;;2023;Sida;97306 - Mana;0,00
;;;2023;Alzheimer;97307 - Matoury;51,58
;;;2023;Asthme;97307 - Matoury;51,58
;;;2023;Cancer de la prostate;97307 - Matoury;30,41
;;;2023;Cancer de la trachée, des bronches et du poumon;97307 - Matoury;30,19
;;;2023;Cancer du côlon-rectum;97307 - Matoury;77,80
;;;2023;Cancer du sein;97307 - Matoury;66,05
;;;2023;Cardiopathies ischémiques;97307 - Matoury;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97307 - Matoury;341,13
;;;2023;Diabète;97307 - Matoury;278,89
;;;2023;Maladie chronique du foie;97307 - Matoury;53,02
;;;2023;Maladie de Parkinson;97307 - Matoury;73,19
;;;2023;Maladie hypertensive;97307 - Matoury;468,03
;;;2023;Maladies vasculaires cérébrales;97307 - Matoury;441,14
;;;2023;Sida;97307 - Matoury;15,20
;;;2023;Alzheimer;97308 - Saint-Georges;0,00
;;;2023;Asthme;97308 - Saint-Georges;0,00
;;;2023;Cancer de la prostate;97308 - Saint-Georges;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97308 - Saint-Georges;0,00
;;;2023;Cancer du côlon-rectum;97308 - Saint-Georges;25,47
;;;2023;Cancer du sein;97308 - Saint-Georges;0,00
;;;2023;Cardiopathies ischémiques;97308 - Saint-Georges;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97308 - Saint-Georges;0,00
;;;2023;Diabète;97308 - Saint-Georges;0,00
;;;2023;Maladie chronique du foie;97308 - Saint-Georges;0,00
;;;2023;Maladie de Parkinson;97308 - Saint-Georges;0,00
;;;2023;Maladie hypertensive;97308 - Saint-Georges;427,13
;;;2023;Maladies vasculaires cérébrales;97308 - Saint-Georges;427,13
;;;2023;Sida;97308 - Saint-Georges;106,64
;;;2023;Alzheimer;97309 - Remire-Montjoly;56,37
;;;2023;Asthme;97309 - Remire-Montjoly;26,46
;;;2023;Cancer de la prostate;97309 - Remire-Montjoly;36,81
;;;2023;Cancer de la trachée, des bronches et du poumon;97309 - Remire-Montjoly;0,00
;;;2023;Cancer du côlon-rectum;97309 - Remire-Montjoly;46,05
;;;2023;Cancer du sein;97309 - Remire-Montjoly;32,23
;;;2023;Cardiopathies ischémiques;97309 - Remire-Montjoly;75,23
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97309 - Remire-Montjoly;199,71
;;;2023;Diabète;97309 - Remire-Montjoly;186,37
;;;2023;Maladie chronique du foie;97309 - Remire-Montjoly;10,16
;;;2023;Maladie de Parkinson;97309 - Remire-Montjoly;26,46
;;;2023;Maladie hypertensive;97309 - Remire-Montjoly;323,01
;;;2023;Maladies vasculaires cérébrales;97309 - Remire-Montjoly;78,95
;;;2023;Sida;97309 - Remire-Montjoly;0,00
;;;2023;Alzheimer;97310 - Roura;0,00
;;;2023;Asthme;97310 - Roura;0,00
;;;2023;Cancer de la prostate;97310 - Roura;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97310 - Roura;45,98
;;;2023;Cancer du côlon-rectum;97310 - Roura;0,00
;;;2023;Cancer du sein;97310 - Roura;0,00
;;;2023;Cardiopathies ischémiques;97310 - Roura;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97310 - Roura;116,73
;;;2023;Diabète;97310 - Roura;116,73
;;;2023;Maladie chronique du foie;97310 - Roura;0,00
;;;2023;Maladie de Parkinson;97310 - Roura;0,00
;;;2023;Maladie hypertensive;97310 - Roura;116,73
;;;2023;Maladies vasculaires cérébrales;97310 - Roura;0,00
;;;2023;Sida;97310 - Roura;0,00
;;;2023;Alzheimer;97311 - Saint-Laurent-du-Maroni;0,00
;;;2023;Asthme;97311 - Saint-Laurent-du-Maroni;0,00
;;;2023;Cancer de la prostate;97311 - Saint-Laurent-du-Maroni;119,08
;;;2023;Cancer de la trachée, des bronches et du poumon;97311 - Saint-Laurent-du-Maroni;30,47
;;;2023;Cancer du côlon-rectum;97311 - Saint-Laurent-du-Maroni;0,00
;;;2023;Cancer du sein;97311 - Saint-Laurent-du-Maroni;22,34
;;;2023;Cardiopathies ischémiques;97311 - Saint-Laurent-du-Maroni;31,02
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97311 - Saint-Laurent-du-Maroni;139,34
;;;2023;Diabète;97311 - Saint-Laurent-du-Maroni;262,54
;;;2023;Maladie chronique du foie;97311 - Saint-Laurent-du-Maroni;59,36
;;;2023;Maladie de Parkinson;97311 - Saint-Laurent-du-Maroni;0,00
;;;2023;Maladie hypertensive;97311 - Saint-Laurent-du-Maroni;412,74
;;;2023;Maladies vasculaires cérébrales;97311 - Saint-Laurent-du-Maroni;253,46
;;;2023;Sida;97311 - Saint-Laurent-du-Maroni;22,89
;;;2023;Alzheimer;97312 - Sinnamary;218,20
;;;2023;Asthme;97312 - Sinnamary;0,00
;;;2023;Cancer de la prostate;97312 - Sinnamary;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97312 - Sinnamary;0,00
;;;2023;Cancer du côlon-rectum;97312 - Sinnamary;0,00
;;;2023;Cancer du sein;97312 - Sinnamary;152,70
;;;2023;Cardiopathies ischémiques;97312 - Sinnamary;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97312 - Sinnamary;157,84
;;;2023;Diabète;97312 - Sinnamary;255,65
;;;2023;Maladie chronique du foie;97312 - Sinnamary;0,00
;;;2023;Maladie de Parkinson;97312 - Sinnamary;0,00
;;;2023;Maladie hypertensive;97312 - Sinnamary;719,54
;;;2023;Maladies vasculaires cérébrales;97312 - Sinnamary;279,29
;;;2023;Sida;97312 - Sinnamary;0,00
;;;2023;Alzheimer;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Asthme;97313 - Montsinéry-Tonnegrande;84,05
;;;2023;Cancer de la prostate;97313 - Montsinéry-Tonnegrande;244,61
;;;2023;Cancer de la trachée, des bronches et du poumon;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Cancer du côlon-rectum;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Cancer du sein;97313 - Montsinéry-Tonnegrande;29,44
;;;2023;Cardiopathies ischémiques;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97313 - Montsinéry-Tonnegrande;84,05
;;;2023;Diabète;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Maladie chronique du foie;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Maladie de Parkinson;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Maladie hypertensive;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Maladies vasculaires cérébrales;97313 - Montsinéry-Tonnegrande;283,41
;;;2023;Sida;97313 - Montsinéry-Tonnegrande;0,00
;;;2023;Alzheimer;97314 - Ouanary;0,00
;;;2023;Asthme;97314 - Ouanary;0,00
;;;2023;Cancer de la prostate;97314 - Ouanary;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97314 - Ouanary;0,00
;;;2023;Cancer du côlon-rectum;97314 - Ouanary;0,00
;;;2023;Cancer du sein;97314 - Ouanary;0,00
;;;2023;Cardiopathies ischémiques;97314 - Ouanary;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97314 - Ouanary;0,00
;;;2023;Diabète;97314 - Ouanary;0,00
;;;2023;Maladie chronique du foie;97314 - Ouanary;0,00
;;;2023;Maladie de Parkinson;97314 - Ouanary;0,00
;;;2023;Maladie hypertensive;97314 - Ouanary;0,00
;;;2023;Maladies vasculaires cérébrales;97314 - Ouanary;0,00
;;;2023;Sida;97314 - Ouanary;0,00
;;;2023;Alzheimer;97352 - Saül;0,00
;;;2023;Asthme;97352 - Saül;0,00
;;;2023;Cancer de la prostate;97352 - Saül;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97352 - Saül;0,00
;;;2023;Cancer du côlon-rectum;97352 - Saül;0,00
;;;2023;Cancer du sein;97352 - Saül;0,00
;;;2023;Cardiopathies ischémiques;97352 - Saül;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97352 - Saül;0,00
;;;2023;Diabète;97352 - Saül;0,00
;;;2023;Maladie chronique du foie;97352 - Saül;0,00
;;;2023;Maladie de Parkinson;97352 - Saül;0,00
;;;2023;Maladie hypertensive;97352 - Saül;0,00
;;;2023;Maladies vasculaires cérébrales;97352 - Saül;0,00
;;;2023;Sida;97352 - Saül;0,00
;;;2023;Alzheimer;97353 - Maripasoula;0,00
;;;2023;Asthme;97353 - Maripasoula;0,00
;;;2023;Cancer de la prostate;97353 - Maripasoula;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97353 - Maripasoula;397,79
;;;2023;Cancer du côlon-rectum;97353 - Maripasoula;0,00
;;;2023;Cancer du sein;97353 - Maripasoula;0,00
;;;2023;Cardiopathies ischémiques;97353 - Maripasoula;89,20
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97353 - Maripasoula;0,00
;;;2023;Diabète;97353 - Maripasoula;0,00
;;;2023;Maladie chronique du foie;97353 - Maripasoula;0,00
;;;2023;Maladie de Parkinson;97353 - Maripasoula;0,00
;;;2023;Maladie hypertensive;97353 - Maripasoula;23,17
;;;2023;Maladies vasculaires cérébrales;97353 - Maripasoula;69,50
;;;2023;Sida;97353 - Maripasoula;0,00
;;;2023;Alzheimer;97357 - Grand-Santi;0,00
;;;2023;Asthme;97357 - Grand-Santi;0,00
;;;2023;Cancer de la prostate;97357 - Grand-Santi;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97357 - Grand-Santi;0,00
;;;2023;Cancer du côlon-rectum;97357 - Grand-Santi;0,00
;;;2023;Cancer du sein;97357 - Grand-Santi;0,00
;;;2023;Cardiopathies ischémiques;97357 - Grand-Santi;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97357 - Grand-Santi;0,00
;;;2023;Diabète;97357 - Grand-Santi;0,00
;;;2023;Maladie chronique du foie;97357 - Grand-Santi;0,00
;;;2023;Maladie de Parkinson;97357 - Grand-Santi;0,00
;;;2023;Maladie hypertensive;97357 - Grand-Santi;32,54
;;;2023;Maladies vasculaires cérébrales;97357 - Grand-Santi;32,54
;;;2023;Sida;97357 - Grand-Santi;0,00
;;;2023;Alzheimer;97358 - Saint-Élie;0,00
;;;2023;Asthme;97358 - Saint-Élie;0,00
;;;2023;Cancer de la prostate;97358 - Saint-Élie;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97358 - Saint-Élie;0,00
;;;2023;Cancer du côlon-rectum;97358 - Saint-Élie;0,00
;;;2023;Cancer du sein;97358 - Saint-Élie;0,00
;;;2023;Cardiopathies ischémiques;97358 - Saint-Élie;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97358 - Saint-Élie;0,00
;;;2023;Diabète;97358 - Saint-Élie;0,00
;;;2023;Maladie chronique du foie;97358 - Saint-Élie;0,00
;;;2023;Maladie de Parkinson;97358 - Saint-Élie;0,00
;;;2023;Maladie hypertensive;97358 - Saint-Élie;0,00
;;;2023;Maladies vasculaires cérébrales;97358 - Saint-Élie;0,00
;;;2023;Sida;97358 - Saint-Élie;0,00
;;;2023;Alzheimer;97360 - Apatou;0,00
;;;2023;Asthme;97360 - Apatou;0,00
;;;2023;Cancer de la prostate;97360 - Apatou;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97360 - Apatou;0,00
;;;2023;Cancer du côlon-rectum;97360 - Apatou;0,00
;;;2023;Cancer du sein;97360 - Apatou;0,00
;;;2023;Cardiopathies ischémiques;97360 - Apatou;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97360 - Apatou;23,45
;;;2023;Diabète;97360 - Apatou;0,00
;;;2023;Maladie chronique du foie;97360 - Apatou;0,00
;;;2023;Maladie de Parkinson;97360 - Apatou;0,00
;;;2023;Maladie hypertensive;97360 - Apatou;0,00
;;;2023;Maladies vasculaires cérébrales;97360 - Apatou;34,88
;;;2023;Sida;97360 - Apatou;0,00
;;;2023;Alzheimer;97361 - Awala-Yalimapo;0,00
;;;2023;Asthme;97361 - Awala-Yalimapo;0,00
;;;2023;Cancer de la prostate;97361 - Awala-Yalimapo;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97361 - Awala-Yalimapo;0,00
;;;2023;Cancer du côlon-rectum;97361 - Awala-Yalimapo;0,00
;;;2023;Cancer du sein;97361 - Awala-Yalimapo;114,13
;;;2023;Cardiopathies ischémiques;97361 - Awala-Yalimapo;160,42
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97361 - Awala-Yalimapo;291,01
;;;2023;Diabète;97361 - Awala-Yalimapo;160,42
;;;2023;Maladie chronique du foie;97361 - Awala-Yalimapo;291,01
;;;2023;Maladie de Parkinson;97361 - Awala-Yalimapo;0,00
;;;2023;Maladie hypertensive;97361 - Awala-Yalimapo;274,55
;;;2023;Maladies vasculaires cérébrales;97361 - Awala-Yalimapo;0,00
;;;2023;Sida;97361 - Awala-Yalimapo;0,00
;;;2023;Alzheimer;Auvergne-Rhône-Alpes;96,13
;;;2023;Asthme;Auvergne-Rhône-Alpes;2,18
;;;2023;Cancer de la prostate;Auvergne-Rhône-Alpes;39,65
;;;2023;Cancer de la trachée, des bronches et du poumon;Auvergne-Rhône-Alpes;128,32
;;;2023;Cancer du côlon-rectum;Auvergne-Rhône-Alpes;65,65
;;;2023;Cancer du sein;Auvergne-Rhône-Alpes;46,78
;;;2023;Cardiopathies ischémiques;Auvergne-Rhône-Alpes;118,34
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Auvergne-Rhône-Alpes;186,89
;;;2023;Diabète;Auvergne-Rhône-Alpes;160,04
;;;2023;Maladie chronique du foie;Auvergne-Rhône-Alpes;47,12
;;;2023;Maladie de Parkinson;Auvergne-Rhône-Alpes;52,22
;;;2023;Maladie hypertensive;Auvergne-Rhône-Alpes;220,25
;;;2023;Maladies vasculaires cérébrales;Auvergne-Rhône-Alpes;112,61
;;;2023;Sida;Auvergne-Rhône-Alpes;0,55
;;;2023;Alzheimer;Bourgogne-Franche-Comté;94,26
;;;2023;Asthme;Bourgogne-Franche-Comté;3,05
;;;2023;Cancer de la prostate;Bourgogne-Franche-Comté;43,66
;;;2023;Cancer de la trachée, des bronches et du poumon;Bourgogne-Franche-Comté;147,76
;;;2023;Cancer du côlon-rectum;Bourgogne-Franche-Comté;72,52
;;;2023;Cancer du sein;Bourgogne-Franche-Comté;51,06
;;;2023;Cardiopathies ischémiques;Bourgogne-Franche-Comté;139,94
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Bourgogne-Franche-Comté;203,57
;;;2023;Diabète;Bourgogne-Franche-Comté;194,69
;;;2023;Maladie chronique du foie;Bourgogne-Franche-Comté;55,27
;;;2023;Maladie de Parkinson;Bourgogne-Franche-Comté;59,55
;;;2023;Maladie hypertensive;Bourgogne-Franche-Comté;307,61
;;;2023;Maladies vasculaires cérébrales;Bourgogne-Franche-Comté;127,93
;;;2023;Sida;Bourgogne-Franche-Comté;0,76
;;;2023;Alzheimer;Bretagne;92,33
;;;2023;Asthme;Bretagne;3,86
;;;2023;Cancer de la prostate;Bretagne;48,10
;;;2023;Cancer de la trachée, des bronches et du poumon;Bretagne;141,60
;;;2023;Cancer du côlon-rectum;Bretagne;74,95
;;;2023;Cancer du sein;Bretagne;49,59
;;;2023;Cardiopathies ischémiques;Bretagne;148,53
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Bretagne;211,65
;;;2023;Diabète;Bretagne;128,24
;;;2023;Maladie chronique du foie;Bretagne;68,91
;;;2023;Maladie de Parkinson;Bretagne;45,12
;;;2023;Maladie hypertensive;Bretagne;208,36
;;;2023;Maladies vasculaires cérébrales;Bretagne;145,00
;;;2023;Sida;Bretagne;0,76
;;;2023;Alzheimer;Centre-Val de Loire;94,14
;;;2023;Asthme;Centre-Val de Loire;2,87
;;;2023;Cancer de la prostate;Centre-Val de Loire;46,04
;;;2023;Cancer de la trachée, des bronches et du poumon;Centre-Val de Loire;133,27
;;;2023;Cancer du côlon-rectum;Centre-Val de Loire;80,21
;;;2023;Cancer du sein;Centre-Val de Loire;53,45
;;;2023;Cardiopathies ischémiques;Centre-Val de Loire;139,98
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Centre-Val de Loire;188,65
;;;2023;Diabète;Centre-Val de Loire;183,44
;;;2023;Maladie chronique du foie;Centre-Val de Loire;51,84
;;;2023;Maladie de Parkinson;Centre-Val de Loire;53,03
;;;2023;Maladie hypertensive;Centre-Val de Loire;254,47
;;;2023;Maladies vasculaires cérébrales;Centre-Val de Loire;135,07
;;;2023;Sida;Centre-Val de Loire;0,45
;;;2023;Alzheimer;Corse;88,33
;;;2023;Asthme;Corse;1,27
;;;2023;Cancer de la prostate;Corse;31,27
;;;2023;Cancer de la trachée, des bronches et du poumon;Corse;167,85
;;;2023;Cancer du côlon-rectum;Corse;57,33
;;;2023;Cancer du sein;Corse;49,08
;;;2023;Cardiopathies ischémiques;Corse;137,30
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Corse;159,97
;;;2023;Diabète;Corse;118,94
;;;2023;Maladie chronique du foie;Corse;39,45
;;;2023;Maladie de Parkinson;Corse;40,30
;;;2023;Maladie hypertensive;Corse;174,00
;;;2023;Maladies vasculaires cérébrales;Corse;111,86
;;;2023;Sida;Corse;0,00
;;;2023;Alzheimer;Departements d'outre mer;114,03
;;;2023;Asthme;Departements d'outre mer;8,54
;;;2023;Cancer de la prostate;Departements d'outre mer;71,07
;;;2023;Cancer de la trachée, des bronches et du poumon;Departements d'outre mer;68,77
;;;2023;Cancer du côlon-rectum;Departements d'outre mer;76,34
;;;2023;Cancer du sein;Departements d'outre mer;43,18
;;;2023;Cardiopathies ischémiques;Departements d'outre mer;94,72
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Departements d'outre mer;176,73
;;;2023;Diabète;Departements d'outre mer;318,08
;;;2023;Maladie chronique du foie;Departements d'outre mer;41,40
;;;2023;Maladie de Parkinson;Departements d'outre mer;58,72
;;;2023;Maladie hypertensive;Departements d'outre mer;386,57
;;;2023;Maladies vasculaires cérébrales;Departements d'outre mer;187,56
;;;2023;Sida;Departements d'outre mer;2,72
;;;2023;Alzheimer;France (y compris Mayotte);92,65
;;;2023;Asthme;France (y compris Mayotte);3,14
;;;2023;Cancer de la prostate;France (y compris Mayotte);43,19
;;;2023;Cancer de la trachée, des bronches et du poumon;France (y compris Mayotte);136,34
;;;2023;Cancer du côlon-rectum;France (y compris Mayotte);72,68
;;;2023;Cancer du sein;France (y compris Mayotte);51,26
;;;2023;Cardiopathies ischémiques;France (y compris Mayotte);131,69
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;France (y compris Mayotte);200,95
;;;2023;Diabète;France (y compris Mayotte);166,93
;;;2023;Maladie chronique du foie;France (y compris Mayotte);53,10
;;;2023;Maladie de Parkinson;France (y compris Mayotte);50,11
;;;2023;Maladie hypertensive;France (y compris Mayotte);236,62
;;;2023;Maladies vasculaires cérébrales;France (y compris Mayotte);128,68
;;;2023;Sida;France (y compris Mayotte);1,01
;;;2023;Alzheimer;France métropolitaine;92,17
;;;2023;Asthme;France métropolitaine;3,01
;;;2023;Cancer de la prostate;France métropolitaine;42,53
;;;2023;Cancer de la trachée, des bronches et du poumon;France métropolitaine;137,57
;;;2023;Cancer du côlon-rectum;France métropolitaine;72,33
;;;2023;Cancer du sein;France métropolitaine;51,15
;;;2023;Cardiopathies ischémiques;France métropolitaine;131,55
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;France métropolitaine;201,12
;;;2023;Diabète;France métropolitaine;163,30
;;;2023;Maladie chronique du foie;France métropolitaine;53,13
;;;2023;Maladie de Parkinson;France métropolitaine;49,88
;;;2023;Maladie hypertensive;France métropolitaine;232,85
;;;2023;Maladies vasculaires cérébrales;France métropolitaine;126,83
;;;2023;Sida;France métropolitaine;0,96
;;;2023;Alzheimer;Grand Est;89,26
;;;2023;Asthme;Grand Est;2,69
;;;2023;Cancer de la prostate;Grand Est;42,21
;;;2023;Cancer de la trachée, des bronches et du poumon;Grand Est;152,89
;;;2023;Cancer du côlon-rectum;Grand Est;74,19
;;;2023;Cancer du sein;Grand Est;49,60
;;;2023;Cardiopathies ischémiques;Grand Est;142,85
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Grand Est;231,03
;;;2023;Diabète;Grand Est;215,51
;;;2023;Maladie chronique du foie;Grand Est;56,25
;;;2023;Maladie de Parkinson;Grand Est;52,01
;;;2023;Maladie hypertensive;Grand Est;312,40
;;;2023;Maladies vasculaires cérébrales;Grand Est;133,93
;;;2023;Sida;Grand Est;0,42
;;;2023;Alzheimer;Guadeloupe;104,64
;;;2023;Asthme;Guadeloupe;6,74
;;;2023;Cancer de la prostate;Guadeloupe;85,21
;;;2023;Cancer de la trachée, des bronches et du poumon;Guadeloupe;49,90
;;;2023;Cancer du côlon-rectum;Guadeloupe;84,23
;;;2023;Cancer du sein;Guadeloupe;55,12
;;;2023;Cardiopathies ischémiques;Guadeloupe;64,76
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Guadeloupe;148,61
;;;2023;Diabète;Guadeloupe;301,04
;;;2023;Maladie chronique du foie;Guadeloupe;45,85
;;;2023;Maladie de Parkinson;Guadeloupe;81,43
;;;2023;Maladie hypertensive;Guadeloupe;428,14
;;;2023;Maladies vasculaires cérébrales;Guadeloupe;190,21
;;;2023;Sida;Guadeloupe;2,02
;;;2023;Alzheimer;Guyane;58,80
;;;2023;Asthme;Guyane;15,87
;;;2023;Cancer de la prostate;Guyane;70,89
;;;2023;Cancer de la trachée, des bronches et du poumon;Guyane;44,01
;;;2023;Cancer du côlon-rectum;Guyane;30,39
;;;2023;Cancer du sein;Guyane;38,91
;;;2023;Cardiopathies ischémiques;Guyane;59,81
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Guyane;199,20
;;;2023;Diabète;Guyane;252,26
;;;2023;Maladie chronique du foie;Guyane;45,49
;;;2023;Maladie de Parkinson;Guyane;42,22
;;;2023;Maladie hypertensive;Guyane;407,52
;;;2023;Maladies vasculaires cérébrales;Guyane;245,47
;;;2023;Sida;Guyane;15,89
;;;2023;Alzheimer;Hauts-de-France;102,12
;;;2023;Asthme;Hauts-de-France;3,50
;;;2023;Cancer de la prostate;Hauts-de-France;43,47
;;;2023;Cancer de la trachée, des bronches et du poumon;Hauts-de-France;151,02
;;;2023;Cancer du côlon-rectum;Hauts-de-France;88,22
;;;2023;Cancer du sein;Hauts-de-France;67,18
;;;2023;Cardiopathies ischémiques;Hauts-de-France;147,39
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Hauts-de-France;252,11
;;;2023;Diabète;Hauts-de-France;203,04
;;;2023;Maladie chronique du foie;Hauts-de-France;83,38
;;;2023;Maladie de Parkinson;Hauts-de-France;53,76
;;;2023;Maladie hypertensive;Hauts-de-France;286,58
;;;2023;Maladies vasculaires cérébrales;Hauts-de-France;137,53
;;;2023;Sida;Hauts-de-France;0,65
;;;2023;Alzheimer;Martinique;140,97
;;;2023;Asthme;Martinique;12,21
;;;2023;Cancer de la prostate;Martinique;84,83
;;;2023;Cancer de la trachée, des bronches et du poumon;Martinique;60,69
;;;2023;Cancer du côlon-rectum;Martinique;76,01
;;;2023;Cancer du sein;Martinique;46,84
;;;2023;Cardiopathies ischémiques;Martinique;52,84
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Martinique;145,73
;;;2023;Diabète;Martinique;308,98
;;;2023;Maladie chronique du foie;Martinique;20,19
;;;2023;Maladie de Parkinson;Martinique;51,65
;;;2023;Maladie hypertensive;Martinique;372,33
;;;2023;Maladies vasculaires cérébrales;Martinique;162,01
;;;2023;Sida;Martinique;2,61
;;;2023;Alzheimer;Normandie;100,33
;;;2023;Asthme;Normandie;3,26
;;;2023;Cancer de la prostate;Normandie;51,06
;;;2023;Cancer de la trachée, des bronches et du poumon;Normandie;140,50
;;;2023;Cancer du côlon-rectum;Normandie;79,76
;;;2023;Cancer du sein;Normandie;56,31
;;;2023;Cardiopathies ischémiques;Normandie;161,57
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Normandie;205,62
;;;2023;Diabète;Normandie;162,66
;;;2023;Maladie chronique du foie;Normandie;68,06
;;;2023;Maladie de Parkinson;Normandie;47,71
;;;2023;Maladie hypertensive;Normandie;252,50
;;;2023;Maladies vasculaires cérébrales;Normandie;142,42
;;;2023;Sida;Normandie;1,12
;;;2023;Alzheimer;Nouvelle-Aquitaine;84,34
;;;2023;Asthme;Nouvelle-Aquitaine;2,73
;;;2023;Cancer de la prostate;Nouvelle-Aquitaine;43,53
;;;2023;Cancer de la trachée, des bronches et du poumon;Nouvelle-Aquitaine;144,62
;;;2023;Cancer du côlon-rectum;Nouvelle-Aquitaine;72,84
;;;2023;Cancer du sein;Nouvelle-Aquitaine;51,77
;;;2023;Cardiopathies ischémiques;Nouvelle-Aquitaine;132,19
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Nouvelle-Aquitaine;192,05
;;;2023;Diabète;Nouvelle-Aquitaine;154,54
;;;2023;Maladie chronique du foie;Nouvelle-Aquitaine;47,91
;;;2023;Maladie de Parkinson;Nouvelle-Aquitaine;48,95
;;;2023;Maladie hypertensive;Nouvelle-Aquitaine;202,36
;;;2023;Maladies vasculaires cérébrales;Nouvelle-Aquitaine;135,54
;;;2023;Sida;Nouvelle-Aquitaine;0,67
;;;2023;Alzheimer;Occitanie;112,60
;;;2023;Asthme;Occitanie;3,03
;;;2023;Cancer de la prostate;Occitanie;41,05
;;;2023;Cancer de la trachée, des bronches et du poumon;Occitanie;146,07
;;;2023;Cancer du côlon-rectum;Occitanie;75,83
;;;2023;Cancer du sein;Occitanie;48,73
;;;2023;Cardiopathies ischémiques;Occitanie;133,47
